calendar_age, ci_lower, mean, ci_upper
8.6478960000e+03, 1.4638179490e-09, 1.7766136246e-06, 9.4977898999e-06
8.6574000000e+03, 1.5795771561e-09, 1.8472297696e-06, 9.9216788795e-06
8.6669040000e+03, 1.7105549386e-09, 1.9230877814e-06, 1.0459499817e-05
8.6764080000e+03, 1.7843500531e-09, 2.0047052933e-06, 1.0929143682e-05
8.6859120000e+03, 1.9385677573e-09, 2.0927029336e-06, 1.1385709160e-05
8.6954160000e+03, 2.0752994113e-09, 2.1878335203e-06, 1.2187657528e-05
8.7049200000e+03, 2.2667779832e-09, 2.2910151084e-06, 1.2894366484e-05
8.7144240000e+03, 2.5680295137e-09, 2.4033684587e-06, 1.3656681217e-05
8.7239280000e+03, 2.7823020858e-09, 2.5262586502e-06, 1.4444275381e-05
8.7334320000e+03, 3.2441032529e-09, 2.6613386663e-06, 1.5653171652e-05
8.7429360000e+03, 3.6162916801e-09, 2.8105917930e-06, 1.6659111238e-05
8.7524400000e+03, 4.0319266308e-09, 2.9763735087e-06, 1.7883678131e-05
8.7619440000e+03, 4.6861946497e-09, 3.1614656722e-06, 1.9512315158e-05
8.7714480000e+03, 5.5571162277e-09, 3.3691744063e-06, 2.1530590074e-05
8.7809520000e+03, 6.2188747044e-09, 3.6035181676e-06, 2.3520498503e-05
8.7904560000e+03, 7.3030823473e-09, 3.8695508669e-06, 2.5468954856e-05
8.7999600000e+03, 8.5818480769e-09, 4.1738427803e-06, 2.8076953606e-05
8.8094640000e+03, 1.0275158982e-08, 4.5251147499e-06, 3.1257971975e-05
8.8189680000e+03, 1.2868931739e-08, 4.9350168915e-06, 3.4497499778e-05
8.8284720000e+03, 1.5261232491e-08, 5.4190804897e-06, 3.8000835601e-05
8.8379760000e+03, 2.0544468353e-08, 5.9979424955e-06, 4.2592160722e-05
8.8474800000e+03, 2.6311229322e-08, 6.6990164340e-06, 4.6756862137e-05
8.8569840000e+03, 3.4372054726e-08, 7.5588374268e-06, 5.1240026015e-05
8.8664880000e+03, 4.9856885275e-08, 8.6263452406e-06, 5.6706654136e-05
8.8759920000e+03, 7.2263971284e-08, 9.9674136331e-06, 6.3089394008e-05
8.8854960000e+03, 1.0548079217e-07, 1.1671012086e-05, 6.9080560284e-05
8.8950000000e+03, 1.5998827619e-07, 1.3857501008e-05, 7.5945635270e-05
8.9045040000e+03, 2.3010012501e-07, 1.6689689714e-05, 8.4083880640e-05
8.9140080000e+03, 3.2362770388e-07, 2.0387377584e-05, 9.3907823022e-05
8.9235120000e+03, 4.9766890163e-07, 2.5246068322e-05, 1.0573964628e-04
8.9330160000e+03, 7.3999849977e-07, 3.1660253808e-05, 1.2051888591e-04
8.9425200000e+03, 1.1135622590e-06, 4.0150880271e-05, 1.3616817269e-04
8.9520240000e+03, 1.6834481678e-06, 5.1395013073e-05, 1.5886407656e-04
8.9615280000e+03, 2.7557717380e-06, 6.6252940240e-05, 1.9047576753e-04
8.9710320000e+03, 4.4834953671e-06, 8.5783748726e-05, 2.3095402313e-04
8.9805360000e+03, 7.7769652303e-06, 1.1123495469e-04, 2.8568477386e-04
8.9900400000e+03, 1.3307796685e-05, 1.4398616315e-04, 3.4895248024e-04
8.9995440000e+03, 2.3125623251e-05, 1.8542351991e-04, 4.3204824632e-04
9.0090480000e+03, 3.9423114109e-05, 2.3672520456e-04, 5.3398730933e-04
9.0185520000e+03, 6.5133189775e-05, 2.9855383467e-04, 6.5590191088e-04
9.0280560000e+03, 1.0687538135e-04, 3.7068338383e-04, 8.1227841995e-04
9.0375600000e+03, 1.4995888804e-04, 4.5163351616e-04, 9.7000074449e-04
9.0470640000e+03, 1.8260717812e-04, 5.3842847972e-04, 1.1280753336e-03
9.0565680000e+03, 2.1116702252e-04, 6.2661375764e-04, 1.2761483057e-03
9.0660720000e+03, 2.3204431861e-04, 7.1062341934e-04, 1.4172468905e-03
9.0755760000e+03, 2.5100158281e-04, 7.8448827325e-04, 1.5049179930e-03
9.0850800000e+03, 2.6763139188e-04, 8.4274376164e-04, 1.5490512264e-03
9.0945840000e+03, 2.8559324919e-04, 8.8130283726e-04, 1.5715806927e-03
9.1040880000e+03, 3.0139955188e-04, 8.9805843920e-04, 1.5573679800e-03
9.1135920000e+03, 3.1557976542e-04, 8.9307528064e-04, 1.5302478040e-03
9.1230960000e+03, 3.2320855383e-04, 8.6836900017e-04, 1.4984896729e-03
9.1326000000e+03, 3.1683651311e-04, 8.2738583926e-04, 1.4338186125e-03
9.1421040000e+03, 2.6979835329e-04, 7.7434991856e-04, 1.3481321705e-03
9.1516080000e+03, 1.8658349933e-04, 7.1363749900e-04, 1.2597370643e-03
9.1611120000e+03, 1.2516733331e-04, 6.4928899049e-04, 1.1921143804e-03
9.1706160000e+03, 8.4971101464e-05, 5.8470551075e-04, 1.1193079399e-03
9.1801200000e+03, 5.8394455787e-05, 5.2252057828e-04, 1.0327226678e-03
9.1896240000e+03, 4.0885839430e-05, 4.6460407197e-04, 9.5237454778e-04
9.1991280000e+03, 3.1717634070e-05, 4.1214730114e-04, 8.8768052949e-04
9.2086320000e+03, 2.6313218749e-05, 3.6578646754e-04, 8.2564533105e-04
