calendar_age, ci_lower, mean, ci_upper
3.2005600000e+03, 2.6202266827e-04, 3.3400508040e-04, 4.1246089147e-04
3.2042800000e+03, 2.4457931822e-04, 3.1595653916e-04, 3.9313047963e-04
3.2080000000e+03, 2.2809221024e-04, 2.9851237814e-04, 3.7407572087e-04
3.2117200000e+03, 2.1235667795e-04, 2.8168215356e-04, 3.5470504984e-04
3.2154400000e+03, 1.9727832340e-04, 2.6547261798e-04, 3.3630721248e-04
3.2191600000e+03, 1.8333935634e-04, 2.4988786279e-04, 3.1909612707e-04
3.2228800000e+03, 1.6984698716e-04, 2.3492946453e-04, 3.0241958840e-04
3.2266000000e+03, 1.5715822174e-04, 2.2059662851e-04, 2.8638808288e-04
3.2303200000e+03, 1.4551720517e-04, 2.0688632869e-04, 2.7083471466e-04
3.2340400000e+03, 1.3406249896e-04, 1.9379344525e-04, 2.5608977137e-04
3.2377600000e+03, 1.2317829352e-04, 1.8131090139e-04, 2.4186211641e-04
3.2414800000e+03, 1.1292553031e-04, 1.6942979907e-04, 2.2856843466e-04
3.2452000000e+03, 1.0338739268e-04, 1.5813955254e-04, 2.1557706688e-04
3.2489200000e+03, 9.4367439145e-05, 1.4742802094e-04, 2.0290973165e-04
3.2526400000e+03, 8.5953825169e-05, 1.3728164522e-04, 1.9163619106e-04
3.2563600000e+03, 7.8164191970e-05, 1.2768559714e-04, 1.8087623158e-04
3.2600800000e+03, 7.0965142707e-05, 1.1862394620e-04, 1.7011708470e-04
3.2638000000e+03, 6.4324360304e-05, 1.1007984349e-04, 1.6007838808e-04
3.2675200000e+03, 5.8213069546e-05, 1.0203571297e-04, 1.5075794872e-04
3.2712400000e+03, 5.2584029409e-05, 9.4473435025e-05, 1.4187123206e-04
3.2749600000e+03, 4.7386727570e-05, 8.7374507522e-05, 1.3343166979e-04
3.2786800000e+03, 4.2599441505e-05, 8.0720175643e-05, 1.2537114978e-04
3.2824000000e+03, 3.8059681970e-05, 7.4491531398e-05, 1.1779740512e-04
3.2861200000e+03, 3.4129342930e-05, 6.8669592474e-05, 1.1060223381e-04
3.2898400000e+03, 3.0513403972e-05, 6.3235374929e-05, 1.0375568367e-04
3.2935600000e+03, 2.7144588422e-05, 5.8169973438e-05, 9.7592566044e-05
3.2972800000e+03, 2.4110264162e-05, 5.3454656383e-05, 9.1490561941e-05
3.3010000000e+03, 2.1413928164e-05, 4.9070973149e-05, 8.5567289969e-05
3.3047200000e+03, 1.8892209190e-05, 4.5000861523e-05, 7.9936464273e-05
3.3084400000e+03, 1.6794630050e-05, 4.1226738559e-05, 7.4623460685e-05
3.3121600000e+03, 1.4832052024e-05, 3.7731561584e-05, 6.9650159063e-05
3.3158800000e+03, 1.3095529444e-05, 3.4498855959e-05, 6.4829094926e-05
3.3196000000e+03, 1.1478443125e-05, 3.1512717831e-05, 6.0626346000e-05
3.3233200000e+03, 1.0183413144e-05, 2.8757807293e-05, 5.6439136299e-05
3.3270400000e+03, 8.9471193992e-06, 2.6219346704e-05, 5.2392613449e-05
3.3307600000e+03, 7.8404510877e-06, 2.3883131860e-05, 4.8729612127e-05
3.3344800000e+03, 6.8337612155e-06, 2.1735554746e-05, 4.5397434300e-05
3.3382000000e+03, 5.9835706073e-06, 1.9763630555e-05, 4.2182945403e-05
3.3419200000e+03, 5.2385069064e-06, 1.7955020360e-05, 3.9227883711e-05
3.3456400000e+03, 4.5422353518e-06, 1.6298043379e-05, 3.6417017246e-05
3.3493600000e+03, 3.9451288716e-06, 1.4781676578e-05, 3.3816316661e-05
3.3530800000e+03, 3.4347973626e-06, 1.3395542436e-05, 3.1466360312e-05
3.3568000000e+03, 2.9959134883e-06, 1.2129887245e-05, 2.9144858807e-05
3.3605200000e+03, 2.5854771402e-06, 1.0975552735e-05, 2.6904643166e-05
3.3642400000e+03, 2.2107080776e-06, 9.9239438554e-06, 2.4741959387e-05
3.3679600000e+03, 1.8977679311e-06, 8.9669956125e-06, 2.2706683913e-05
3.3716800000e+03, 1.6460978991e-06, 8.0971419771e-06, 2.0989415968e-05
3.3754000000e+03, 1.4130067874e-06, 7.3072896509e-06, 1.9329070076e-05
3.3791200000e+03, 1.2202131274e-06, 6.5907985862e-06, 1.7873354578e-05
3.3828400000e+03, 1.0561549234e-06, 5.9414695239e-06, 1.6438834213e-05
3.3865600000e+03, 9.0803890912e-07, 5.3535366903e-06, 1.5144407827e-05
3.3902800000e+03, 7.7257463539e-07, 4.8216617439e-06, 1.3980834605e-05
3.3940000000e+03, 6.5794120010e-07, 4.3409238890e-06, 1.2934487355e-05
3.3977200000e+03, 5.6394256946e-07, 3.9068016137e-06, 1.2033613081e-05
3.4014400000e+03, 4.8415414145e-07, 3.5151441960e-06, 1.1007094236e-05
3.4051600000e+03, 4.1106184517e-07, 3.1621353286e-06, 1.0068228436e-05
3.4088800000e+03, 3.4909760715e-07, 2.8442550540e-06, 9.2340137214e-06
3.4126000000e+03, 2.9726402995e-07, 2.5582474056e-06, 8.5219161060e-06
3.4163200000e+03, 2.5366071200e-07, 2.3010986755e-06, 7.7463537422e-06
3.4200400000e+03, 2.1768878068e-07, 2.0700264073e-06, 7.1052553303e-06
3.4237600000e+03, 1.8539745693e-07, 1.8624749734e-06, 6.5194545303e-06
3.4274800000e+03, 1.5867954502e-07, 1.6761122600e-06, 5.9755244441e-06
3.4312000000e+03, 1.3545307549e-07, 1.5088235607e-06, 5.4802668296e-06
3.4349200000e+03, 1.1491388466e-07, 1.3587014258e-06, 5.1319445625e-06
3.4386400000e+03, 9.6541835733e-08, 1.2240320762e-06, 4.6939960984e-06
3.4423600000e+03, 8.2360899893e-08, 1.1032795403e-06, 4.3316943329e-06
3.4460800000e+03, 7.0296788123e-08, 9.9506841025e-07, 3.9969545905e-06
3.4498000000e+03, 5.9700960546e-08, 8.9816569983e-07, 3.7140952737e-06
3.4535200000e+03, 5.0187517664e-08, 8.1146206384e-07, 3.5153121528e-06
3.4572400000e+03, 4.2685460775e-08, 7.3395277371e-07, 3.2621014442e-06
3.4609600000e+03, 3.6082413553e-08, 6.6471945262e-07, 3.0240690335e-06
3.4646800000e+03, 3.0618004062e-08, 6.0291447668e-07, 2.8138031711e-06
3.4684000000e+03, 2.5318413636e-08, 5.4775053621e-07, 2.6170544968e-06
3.4721200000e+03, 2.1602801065e-08, 4.9849734866e-07, 2.4538645164e-06
3.4758400000e+03, 1.8049621720e-08, 4.5448561006e-07, 2.3117426228e-06
3.4795600000e+03, 1.5140637537e-08, 4.1511555316e-07, 2.1942628796e-06
3.4832800000e+03, 1.3038267998e-08, 3.7986528096e-07, 2.0489045460e-06
3.4870000000e+03, 1.1319414020e-08, 3.4829369447e-07, 1.9513813372e-06
3.4907200000e+03, 9.6231661012e-09, 3.2003478962e-07, 1.8719148361e-06
3.4944400000e+03, 8.2396469640e-09, 2.9478356398e-07, 1.7678143773e-06
3.4981600000e+03, 7.0083413682e-09, 2.7227710109e-07, 1.6652055421e-06
3.5018800000e+03, 5.9689872968e-09, 2.5227603937e-07, 1.5947031713e-06
3.5056000000e+03, 5.1700812701e-09, 2.3455099083e-07, 1.5597470898e-06
3.5093200000e+03, 4.5484486020e-09, 2.1887614614e-07, 1.5156760854e-06
3.5130400000e+03, 3.8726467115e-09, 2.0502958092e-07, 1.4533520279e-06
3.5167600000e+03, 3.3548835788e-09, 1.9279786728e-07, 1.3737986726e-06
3.5204800000e+03, 2.9457788389e-09, 1.8198203371e-07, 1.3623368554e-06
3.5242000000e+03, 2.5499154721e-09, 1.7240250955e-07, 1.3221509106e-06
3.5279200000e+03, 2.2242702211e-09, 1.6390182674e-07, 1.2472844710e-06
3.5316400000e+03, 1.9756392980e-09, 1.5634493001e-07, 1.2191672845e-06
3.5353600000e+03, 1.7109810199e-09, 1.4961762571e-07, 1.1847781450e-06
3.5390800000e+03, 1.5098171766e-09, 1.4362393247e-07, 1.1858353127e-06
3.5428000000e+03, 1.3247200603e-09, 1.3828301577e-07, 1.1623383729e-06
3.5465200000e+03, 1.1956355584e-09, 1.3352617205e-07, 1.1578334432e-06
3.5502400000e+03, 1.0574761949e-09, 1.2929411557e-07, 1.1580271214e-06
3.5539600000e+03, 9.4010221876e-10, 1.2553468591e-07, 1.1612654768e-06
3.5576800000e+03, 8.5083969276e-10, 1.2220104346e-07, 1.1440988123e-06
3.5614000000e+03, 7.6154999310e-10, 1.1925041893e-07, 1.1368676429e-06
3.5651200000e+03, 6.7694342870e-10, 1.1664347280e-07, 1.1248756732e-06
3.5688400000e+03, 5.9593048349e-10, 1.1434425639e-07, 1.1050830475e-06
3.5725600000e+03, 5.3021880896e-10, 1.1232063953e-07, 1.0846645997e-06
3.5762800000e+03, 4.7317425763e-10, 1.1054492556e-07, 1.0501570028e-06
3.5800000000e+03, 4.1242094506e-10, 1.0899428906e-07, 1.0357933669e-06
3.5837200000e+03, 3.8117076117e-10, 1.0765070857e-07, 1.0241988674e-06
3.5874400000e+03, 3.3603067532e-10, 1.0650023532e-07, 1.0288036167e-06
3.5911600000e+03, 3.0512572254e-10, 1.0553167589e-07, 1.0169083654e-06
3.5948800000e+03, 2.7690403525e-10, 1.0473497267e-07, 1.0091518803e-06
3.5986000000e+03, 2.5314793474e-10, 1.0409965517e-07, 9.9494177637e-07
3.6023200000e+03, 2.3167745927e-10, 1.0361368657e-07, 9.9153713635e-07
3.6060400000e+03, 2.1338086180e-10, 1.0326288686e-07, 9.8562653100e-07
3.6097600000e+03, 1.9847500263e-10, 1.0303095370e-07, 1.0104886471e-06
3.6134800000e+03, 1.8300232521e-10, 1.0289998929e-07, 1.0159182586e-06
3.6172000000e+03, 1.6361698915e-10, 1.0285139506e-07, 1.0214413216e-06
3.6209200000e+03, 1.5196233875e-10, 1.0286699552e-07, 1.0367884027e-06
3.6246400000e+03, 1.3509791971e-10, 1.0293025898e-07, 1.0312988239e-06
3.6283600000e+03, 1.2407223191e-10, 1.0302747627e-07, 1.0256902997e-06
3.6320800000e+03, 1.1107946191e-10, 1.0314874583e-07, 1.0262000848e-06
3.6358000000e+03, 1.0430336188e-10, 1.0328862671e-07, 1.0399853378e-06
3.6395200000e+03, 9.8997580286e-11, 1.0344638136e-07, 1.0391782254e-06
3.6432400000e+03, 9.1937952178e-11, 1.0362582717e-07, 1.0449507109e-06
3.6469600000e+03, 8.6844317081e-11, 1.0383490226e-07, 1.0648649974e-06
3.6506800000e+03, 8.0505729928e-11, 1.0408506889e-07, 1.0437079133e-06
3.6544000000e+03, 7.6782465963e-11, 1.0439060417e-07, 1.0387072542e-06
3.6581200000e+03, 7.3430154320e-11, 1.0476770053e-07, 1.0151148615e-06
3.6618400000e+03, 6.9627423693e-11, 1.0523321275e-07, 1.0257182605e-06
3.6655600000e+03, 6.7179342768e-11, 1.0580294166e-07, 1.0295021480e-06
3.6692800000e+03, 6.2035964381e-11, 1.0648956737e-07, 1.0306151146e-06
3.6730000000e+03, 6.0248481042e-11, 1.0730064732e-07, 1.0439356511e-06
3.6767200000e+03, 5.9517339662e-11, 1.0823728916e-07, 1.0569391646e-06
3.6804400000e+03, 5.7524669512e-11, 1.0929401503e-07, 1.0460313950e-06
3.6841600000e+03, 5.3659262661e-11, 1.1045992301e-07, 1.0641245237e-06
3.6878800000e+03, 5.1573359516e-11, 1.1172071396e-07, 1.0667939608e-06
3.6916000000e+03, 4.9908435111e-11, 1.1306081119e-07, 1.0905062254e-06
3.6953200000e+03, 4.6265098983e-11, 1.1446489855e-07, 1.1122293719e-06
3.6990400000e+03, 4.4999664020e-11, 1.1591870347e-07, 1.1233382999e-06
3.7027600000e+03, 4.5630533031e-11, 1.1740943788e-07, 1.1383888587e-06
3.7064800000e+03, 4.4903983903e-11, 1.1892659502e-07, 1.1759073438e-06
3.7102000000e+03, 4.4684351125e-11, 1.2046359122e-07, 1.1785154379e-06
3.7139200000e+03, 4.4000247034e-11, 1.2202016557e-07, 1.1798579739e-06
3.7176400000e+03, 4.2552444820e-11, 1.2360484396e-07, 1.1887969742e-06
3.7213600000e+03, 4.2486098035e-11, 1.2523645442e-07, 1.2042564700e-06
3.7250800000e+03, 4.1264607400e-11, 1.2694377188e-07, 1.2203409796e-06
3.7288000000e+03, 4.1127257077e-11, 1.2876279175e-07, 1.2382126004e-06
3.7325200000e+03, 4.0856715770e-11, 1.3073170479e-07, 1.2511856175e-06
3.7362400000e+03, 4.0863921718e-11, 1.3288421309e-07, 1.2588936118e-06
3.7399600000e+03, 4.1204499923e-11, 1.3524230038e-07, 1.3074226721e-06
3.7436800000e+03, 4.1761453340e-11, 1.3780989546e-07, 1.3385858913e-06
3.7474000000e+03, 4.1007347819e-11, 1.4056897813e-07, 1.3341319212e-06
3.7511200000e+03, 4.1456048221e-11, 1.4347947329e-07, 1.3879251977e-06
3.7548400000e+03, 4.0514578206e-11, 1.4648368365e-07, 1.4036733466e-06
3.7585600000e+03, 4.0217751475e-11, 1.4951504584e-07, 1.4428738592e-06
3.7622800000e+03, 4.0142078955e-11, 1.5250984897e-07, 1.4319373904e-06
3.7660000000e+03, 4.0043973682e-11, 1.5541956591e-07, 1.4656083564e-06
3.7697200000e+03, 3.9626890148e-11, 1.5822099555e-07, 1.4836040675e-06
3.7734400000e+03, 3.9349625029e-11, 1.6092174980e-07, 1.4796819080e-06
3.7771600000e+03, 4.0068294313e-11, 1.6355972594e-07, 1.4929802977e-06
3.7808800000e+03, 4.0001707888e-11, 1.6619676614e-07, 1.5233379093e-06
3.7846000000e+03, 4.0374047649e-11, 1.6890821089e-07, 1.5387804924e-06
3.7883200000e+03, 4.1210705444e-11, 1.7177100394e-07, 1.5737756002e-06
3.7920400000e+03, 4.1980355471e-11, 1.7485311933e-07, 1.5892656934e-06
3.7957600000e+03, 4.1057413248e-11, 1.7820639299e-07, 1.6162110391e-06
3.7994800000e+03, 4.1717878300e-11, 1.8186366421e-07, 1.6421909143e-06
3.8032000000e+03, 4.2576567703e-11, 1.8583990530e-07, 1.6768410038e-06
3.8069200000e+03, 4.2489767707e-11, 1.9013611857e-07, 1.6933863936e-06
3.8106400000e+03, 4.3614297407e-11, 1.9474440503e-07, 1.7189783014e-06
3.8143600000e+03, 4.2340129278e-11, 1.9965274695e-07, 1.7561168715e-06
3.8180800000e+03, 4.3999658760e-11, 2.0484853310e-07, 1.7792042202e-06
3.8218000000e+03, 4.4236865975e-11, 2.1032046803e-07, 1.8006243469e-06
3.8255200000e+03, 4.5249500573e-11, 2.1605903840e-07, 1.8406235715e-06
3.8292400000e+03, 4.6014681324e-11, 2.2205602128e-07, 1.8937675201e-06
3.8329600000e+03, 4.6693863103e-11, 2.2830357361e-07, 1.9334426429e-06
3.8366800000e+03, 4.8403303584e-11, 2.3479331098e-07, 1.9730673720e-06
3.8404000000e+03, 5.2674187561e-11, 2.4151561931e-07, 2.0043155416e-06
3.8441200000e+03, 5.3706381699e-11, 2.4845938508e-07, 2.0351107888e-06
3.8478400000e+03, 5.3842036715e-11, 2.5561240354e-07, 2.1127059074e-06
3.8515600000e+03, 5.3988056010e-11, 2.6296280234e-07, 2.1736374633e-06
3.8552800000e+03, 5.3871372865e-11, 2.7050170430e-07, 2.2448309157e-06
3.8590000000e+03, 5.9520208328e-11, 2.7822694859e-07, 2.2998484409e-06
3.8627200000e+03, 6.1437864175e-11, 2.8614710558e-07, 2.3383322598e-06
3.8664400000e+03, 6.1350988265e-11, 2.9428454388e-07, 2.3683989700e-06
3.8701600000e+03, 6.1455791591e-11, 3.0267623588e-07, 2.4196362722e-06
3.8738800000e+03, 6.1884232242e-11, 3.1137144651e-07, 2.4716384997e-06
3.8776000000e+03, 6.2869336899e-11, 3.2042631258e-07, 2.5409213093e-06
3.8813200000e+03, 6.3486485348e-11, 3.2989627486e-07, 2.5986510176e-06
3.8850400000e+03, 6.4470508558e-11, 3.3982801691e-07, 2.6440073838e-06
3.8887600000e+03, 6.5004045095e-11, 3.5025274361e-07, 2.6683864866e-06
3.8924800000e+03, 6.5653833027e-11, 3.6118224834e-07, 2.7130459790e-06
3.8962000000e+03, 6.5038912060e-11, 3.7260841880e-07, 2.7714693504e-06
3.8999200000e+03, 6.7985812349e-11, 3.8450590811e-07, 2.8313254109e-06
3.9036400000e+03, 6.7874580760e-11, 3.9683696738e-07, 2.9002853320e-06
3.9073600000e+03, 7.1013866662e-11, 4.0955712689e-07, 2.9755297197e-06
3.9110800000e+03, 7.5017497319e-11, 4.2262058483e-07, 3.0658138764e-06
3.9148000000e+03, 7.8521216051e-11, 4.3598468731e-07, 3.1703678402e-06
3.9185200000e+03, 8.0526981900e-11, 4.4961350302e-07, 3.2466679238e-06
3.9222400000e+03, 8.5350902186e-11, 4.6348093303e-07, 3.2551417697e-06
3.9259600000e+03, 8.7749655736e-11, 4.7757386297e-07, 3.3133733504e-06
3.9296800000e+03, 8.9447496735e-11, 4.9189554308e-07, 3.4273164994e-06
3.9334000000e+03, 8.9966107655e-11, 5.0646882523e-07, 3.5675994729e-06
3.9371200000e+03, 9.0152196784e-11, 5.2133836579e-07, 3.6340689721e-06
3.9408400000e+03, 9.4455653760e-11, 5.3657070887e-07, 3.7165681774e-06
3.9445600000e+03, 1.0022279764e-10, 5.5225148786e-07, 3.8146024588e-06
3.9482800000e+03, 1.0610144245e-10, 5.6847981040e-07, 3.8611282433e-06
3.9520000000e+03, 1.0808085120e-10, 5.8536093471e-07, 3.9259612532e-06
3.9557200000e+03, 1.0859551923e-10, 6.0299910107e-07, 3.9974263485e-06
3.9594400000e+03, 1.0996557757e-10, 6.2149237039e-07, 4.0470201454e-06
3.9631600000e+03, 1.1604034443e-10, 6.4093042387e-07, 4.1632914846e-06
3.9668800000e+03, 1.2354712705e-10, 6.6139492457e-07, 4.2621074904e-06
3.9706000000e+03, 1.2477872798e-10, 6.8296099539e-07, 4.2835239284e-06
3.9743200000e+03, 1.2972298627e-10, 7.0569818140e-07, 4.4327656548e-06
3.9780400000e+03, 1.3354427045e-10, 7.2966985523e-07, 4.4909607038e-06
3.9817600000e+03, 1.4112764549e-10, 7.5493081930e-07, 4.5755376786e-06
3.9854800000e+03, 1.4802549705e-10, 7.8152340458e-07, 4.6513433332e-06
3.9892000000e+03, 1.5794648282e-10, 8.0947278590e-07, 4.7599599606e-06
3.9929200000e+03, 1.6433946152e-10, 8.3878296886e-07, 4.8923100723e-06
3.9966400000e+03, 1.7394641103e-10, 8.6943593588e-07, 5.0090781805e-06
4.0003600000e+03, 1.8430471957e-10, 9.0139686637e-07, 5.1174577827e-06
4.0040800000e+03, 1.9451315869e-10, 9.3462698026e-07, 5.2591503048e-06
4.0078000000e+03, 1.9743943588e-10, 9.6910220582e-07, 5.4170115779e-06
4.0115200000e+03, 2.1068538498e-10, 1.0048321163e-06, 5.5050136102e-06
4.0152400000e+03, 2.1804810968e-10, 1.0418719813e-06, 5.6214050430e-06
4.0189600000e+03, 2.3936441609e-10, 1.0803229646e-06, 5.7026391001e-06
4.0226800000e+03, 2.6740313628e-10, 1.1203206274e-06, 5.8433676045e-06
4.0264000000e+03, 2.9012650543e-10, 1.1620170229e-06, 5.9356551273e-06
4.0301200000e+03, 3.0485306468e-10, 1.2055638157e-06, 6.0924420040e-06
4.0338400000e+03, 3.3211768263e-10, 1.2511021110e-06, 6.2130812406e-06
4.0375600000e+03, 3.7283774584e-10, 1.2987605988e-06, 6.3554427667e-06
4.0412800000e+03, 3.8400761399e-10, 1.3486598299e-06, 6.5194512167e-06
4.0450000000e+03, 4.0132496499e-10, 1.4009187700e-06, 6.7458980671e-06
4.0487200000e+03, 4.1314567402e-10, 1.4556603388e-06, 6.8192078463e-06
4.0524400000e+03, 4.4305798743e-10, 1.5130143316e-06, 6.9629336396e-06
4.0561600000e+03, 4.9735370151e-10, 1.5731176869e-06, 7.2443181962e-06
4.0598800000e+03, 5.4495220618e-10, 1.6361128558e-06, 7.3979910502e-06
4.0636000000e+03, 6.1103875784e-10, 1.7021450998e-06, 7.5786512135e-06
4.0673200000e+03, 7.0887646013e-10, 1.7713592665e-06, 7.8125533637e-06
4.0710400000e+03, 7.7785353576e-10, 1.8438963336e-06, 7.9086756214e-06
4.0747600000e+03, 8.7614275794e-10, 1.9198899410e-06, 8.1180657350e-06
4.0784800000e+03, 9.9028487739e-10, 1.9994632380e-06, 8.3337030403e-06
4.0822000000e+03, 1.1041618936e-09, 2.0827265852e-06, 8.5308865565e-06
4.0859200000e+03, 1.1683099299e-09, 2.1697768331e-06, 8.7296231847e-06
4.0896400000e+03, 1.2928769768e-09, 2.2606989421e-06, 9.0456721012e-06
4.0933600000e+03, 1.4007449298e-09, 2.3555705040e-06, 9.2829440713e-06
4.0970800000e+03, 1.6287597275e-09, 2.4544692202e-06, 9.5389556844e-06
4.1008000000e+03, 1.7822642560e-09, 2.5574826138e-06, 9.8621222624e-06
4.1045200000e+03, 2.0259961866e-09, 2.6647183643e-06, 1.0134576661e-05
4.1082400000e+03, 2.2470731611e-09, 2.7763128889e-06, 1.0448441079e-05
4.1119600000e+03, 2.4857299328e-09, 2.8924354383e-06, 1.0814370355e-05
4.1156800000e+03, 3.0132558560e-09, 3.0132851541e-06, 1.1117590549e-05
4.1194000000e+03, 3.4855896698e-09, 3.1390792150e-06, 1.1504964123e-05
4.1231200000e+03, 4.2308093251e-09, 3.2700312636e-06, 1.1815540719e-05
4.1268400000e+03, 4.9995814935e-09, 3.4063209070e-06, 1.2090792103e-05
4.1305600000e+03, 5.9058796526e-09, 3.5480576772e-06, 1.2431207699e-05
4.1342800000e+03, 6.6040820545e-09, 3.6952464367e-06, 1.2943226063e-05
4.1380000000e+03, 8.4743402280e-09, 3.8477638799e-06, 1.3364067740e-05
4.1417200000e+03, 1.1081258940e-08, 4.0053533494e-06, 1.3800636832e-05
4.1454400000e+03, 1.5275654637e-08, 4.1676348965e-06, 1.4273984125e-05
4.1491600000e+03, 1.9473268041e-08, 4.3341147178e-06, 1.4717726048e-05
4.1528800000e+03, 2.6925549077e-08, 4.5041778933e-06, 1.5293817162e-05
4.1566000000e+03, 3.6374253239e-08, 4.6770729208e-06, 1.5668209547e-05
4.1603200000e+03, 4.8715821642e-08, 4.8519336940e-06, 1.5927776966e-05
4.1640400000e+03, 6.5085968442e-08, 5.0278938636e-06, 1.6498334218e-05
4.1677600000e+03, 7.8757578362e-08, 5.2042959165e-06, 1.7017427086e-05
4.1714800000e+03, 1.0517669249e-07, 5.3809044189e-06, 1.7479700407e-05
4.1752000000e+03, 1.3866788993e-07, 5.5579793354e-06, 1.7851945060e-05
4.1789200000e+03, 1.8138999601e-07, 5.7361190752e-06, 1.8185684750e-05
4.1826400000e+03, 2.1848160294e-07, 5.9159215270e-06, 1.8693508861e-05
4.1863600000e+03, 2.7908841837e-07, 6.0976284727e-06, 1.9381007995e-05
4.1900800000e+03, 3.2724536201e-07, 6.2809208816e-06, 1.9862876628e-05
4.1938000000e+03, 3.9344484900e-07, 6.4649250433e-06, 2.0309302199e-05
4.1975200000e+03, 4.5076006771e-07, 6.6483626016e-06, 2.0962798134e-05
4.2012400000e+03, 5.1478389705e-07, 6.8297183968e-06, 2.1780795961e-05
4.2049600000e+03, 5.7157653714e-07, 7.0073276190e-06, 2.2297204713e-05
4.2086800000e+03, 6.0134711123e-07, 7.1793583184e-06, 2.3107241155e-05
4.2124000000e+03, 6.4391481544e-07, 7.3437362538e-06, 2.3722568859e-05
4.2161200000e+03, 6.9833713357e-07, 7.4980954080e-06, 2.3931196000e-05
4.2198400000e+03, 7.6102746832e-07, 7.6398285989e-06, 2.4506507780e-05
4.2235600000e+03, 8.0741477990e-07, 7.7662629416e-06, 2.5073574141e-05
4.2272800000e+03, 8.3792227914e-07, 7.8749169434e-06, 2.5454422534e-05
4.2310000000e+03, 8.5358345217e-07, 7.9637476344e-06, 2.5570549919e-05
4.2347200000e+03, 9.2697310458e-07, 8.0312993632e-06, 2.5786825881e-05
4.2384400000e+03, 9.4461206457e-07, 8.0767198081e-06, 2.6141170382e-05
4.2421600000e+03, 9.5123691833e-07, 8.0996760366e-06, 2.6348816076e-05
4.2458800000e+03, 9.6873443553e-07, 8.1002392321e-06, 2.7023478596e-05
4.2496000000e+03, 9.7323971610e-07, 8.0787943677e-06, 2.6530775879e-05
4.2533200000e+03, 9.5221554571e-07, 8.0359910402e-06, 2.6073963240e-05
4.2570400000e+03, 9.3877584940e-07, 7.9727182843e-06, 2.5529503945e-05
4.2607600000e+03, 9.0906416337e-07, 7.8900785494e-06, 2.5541241059e-05
4.2644800000e+03, 8.5999153037e-07, 7.7893488345e-06, 2.5420244894e-05
4.2682000000e+03, 8.2462852195e-07, 7.6719330216e-06, 2.5104987091e-05
4.2719200000e+03, 8.1343536488e-07, 7.5393164923e-06, 2.4809630461e-05
4.2756400000e+03, 7.9350906480e-07, 7.3930312399e-06, 2.4274626656e-05
4.2793600000e+03, 7.5007448822e-07, 7.2346328885e-06, 2.3541373408e-05
4.2830800000e+03, 7.2249789426e-07, 7.0656859917e-06, 2.2860269584e-05
4.2868000000e+03, 6.6541661386e-07, 6.8877526213e-06, 2.2160459039e-05
4.2905200000e+03, 5.8015568092e-07, 6.7023803560e-06, 2.1582661284e-05
4.2942400000e+03, 5.3572703290e-07, 6.5110872330e-06, 2.0873206324e-05
4.2979600000e+03, 4.8379304908e-07, 6.3153419088e-06, 2.0204307624e-05
4.3016800000e+03, 4.4351079355e-07, 6.1165375489e-06, 1.9961054159e-05
4.3054000000e+03, 3.7794494590e-07, 5.9159592719e-06, 1.9699656727e-05
4.3091200000e+03, 3.2381210734e-07, 5.7147484897e-06, 1.9306129821e-05
4.3128400000e+03, 2.7000334109e-07, 5.5138726840e-06, 1.8637994632e-05
4.3165600000e+03, 2.3531058756e-07, 5.3141131141e-06, 1.7992993273e-05
4.3202800000e+03, 1.8210600599e-07, 5.1160816280e-06, 1.7468336889e-05
4.3240000000e+03, 1.5089362231e-07, 4.9202689290e-06, 1.7207686416e-05
4.3277200000e+03, 1.2297385769e-07, 4.7271128089e-06, 1.6568496062e-05
4.3314400000e+03, 9.5944838914e-08, 4.5370631017e-06, 1.6144667973e-05
4.3351600000e+03, 7.6667634483e-08, 4.3506182271e-06, 1.5492160889e-05
4.3388800000e+03, 5.5932543690e-08, 4.1683190706e-06, 1.5105368969e-05
4.3426000000e+03, 4.1310140640e-08, 3.9907046359e-06, 1.4530500838e-05
4.3463200000e+03, 3.1856064677e-08, 3.8182502636e-06, 1.4211733958e-05
4.3500400000e+03, 2.4452745142e-08, 3.6513144908e-06, 1.3739791942e-05
4.3537600000e+03, 1.7380782161e-08, 3.4901131037e-06, 1.3174882001e-05
4.3574800000e+03, 1.2295167354e-08, 3.3347243922e-06, 1.2724709633e-05
4.3612000000e+03, 9.4828896853e-09, 3.1851167414e-06, 1.2245072456e-05
4.3649200000e+03, 7.2119741834e-09, 3.0411843638e-06, 1.1844026861e-05
4.3686400000e+03, 5.4172197577e-09, 2.9027794645e-06, 1.1475311794e-05
4.3723600000e+03, 4.0412518520e-09, 2.7697355523e-06, 1.1063117871e-05
4.3760800000e+03, 3.2172935332e-09, 2.6418823729e-06, 1.0680168438e-05
4.3798000000e+03, 2.7401968391e-09, 2.5190555364e-06, 1.0346642325e-05
4.3835200000e+03, 2.3819155484e-09, 2.4011034833e-06, 9.9623516981e-06
4.3872400000e+03, 1.9147795578e-09, 2.2878926369e-06, 9.6560284898e-06
4.3909600000e+03, 1.6515801447e-09, 2.1793101174e-06, 9.2438282312e-06
4.3946800000e+03, 1.5161978096e-09, 2.0752630610e-06, 8.9426981776e-06
4.3984000000e+03, 1.3602861801e-09, 1.9756742705e-06, 8.5717940225e-06
4.4021200000e+03, 1.2518649763e-09, 1.8804750148e-06, 8.3110503341e-06
4.4058400000e+03, 1.1171394962e-09, 1.7895966140e-06, 8.1104540871e-06
